schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,concept_code,name_en,name_id,prerequisite_concept_ids,taxonomy_path,evidence
r014.backend.record,1.0.0,ttp.concept.system_of_congruences,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,system_of_congruences,system of congruences,sistem kongruensi,"[""ttp.concept.congruence"",""ttp.concept.modulo""]",mathematics/number-theory/system_of_congruences,"{""path"":""qa/frozen-boundaries/boundary9/yaintt-id.tex"",""target_sha256"":""643a63186e4d6e1f2589aec775f9f70b58875aee6d61ec297cd55029b44cb1f9""}"
r014.backend.record,1.0.0,ttp.concept.total_square_error,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,total_square_error,total square error,galat kuadrat total,[],computer-science/cryptography/total_square_error,"{""notes"":""Preserve `d(f,g)=\\sum_{j=0}^{25}(f(j)-g(j))^2`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""stats.total_square_error""}"
r014.backend.record,1.0.0,ttp.concept.traffic_analysis,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,traffic_analysis,traffic analysis,analisis lalu lintas,[],computer-science/cryptography/traffic_analysis,"{""notes"":""Here, correlation of repeated ciphertexts with observable actions."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.traffic_analysis""}"
r014.backend.record,1.0.0,ttp.concept.transitivity,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,transitivity,transitivity,transitivitas,"[""ttp.concept.equivalence_relation""]",mathematics/number-theory/transitivity,"{""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""target_sha256"":""e2eb275565a11f04e44c4009a3dae2df7af1f8a7ea05b24ef7e30037ee2dc2a8""}"
r014.backend.record,1.0.0,ttp.concept.trust_anchor,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,trust_anchor,trust anchor,jangkar kepercayaan,[],computer-science/cryptography/trust_anchor,"{""notes"":""Preinstalled or otherwise independently trusted CA verification key."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""pki.trust_anchor""}"
r014.backend.record,1.0.0,ttp.concept.trusted_third_party,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,trusted_third_party,trusted third party (TTP),pihak ketiga tepercaya (TTP),[],computer-science/cryptography/trusted_third_party,"{""notes"":""External party whose verification statement is trusted."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""pki.trusted_third_party""}"
r014.backend.record,1.0.0,ttp.concept.unicode,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,unicode,Unicode,Unicode,[],computer-science/cryptography/unicode,"{""notes"":""Preserve version-specific historical statement."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""encoding.unicode""}"
r014.backend.record,1.0.0,ttp.concept.unit_group,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,unit_group,unit group,grup unit,"[""ttp.concept.integers_mod_n"",""ttp.concept.modular_inverse""]",mathematics/number-theory/unit_group,"{""path"":""qa/frozen-boundaries/boundary11/yaintt-id.tex"",""target_sha256"":""cccf9bac270237c36545b61973c49e02afc3d19a5828c7a9dfb1fed524ec9a53""}"
r014.backend.record,1.0.0,ttp.concept.unit_group_modulo,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,unit_group_modulo,multiplicative unit group modulo n,grup satuan multiplikatif modulo n,[],mathematics/number-theory/unit_group_modulo,"{""notes"":""Written `(\\ZZ/n\\ZZ)^*`; retain the star whenever discussing its cyclic subgroups."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""algebra.unit_group_modulo""}"
r014.backend.record,1.0.0,ttp.concept.utf16,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,utf16,UTF-16,UTF-16,[],computer-science/cryptography/utf16,"{""notes"":""Two or four bytes per Unicode scalar value in the stated encoding context."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""encoding.utf16""}"
r014.backend.record,1.0.0,ttp.concept.utf8,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,utf8,UTF-8,UTF-8,[],computer-science/cryptography/utf8,"{""notes"":""One to four bytes per Unicode scalar value in the stated encoding context."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""encoding.utf8""}"
r014.backend.record,1.0.0,ttp.concept.verification_key,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,verification_key,verification key,kunci verifikasi,[],computer-science/cryptography/verification_key,"{""notes"":""Public RSA/encryption key used to verify the signature."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.verification_key""}"
r014.backend.record,1.0.0,ttp.concept.vernam_cipher,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,vernam_cipher,Vernam Cipher,Cipher Vernam,[],computer-science/cryptography/vernam_cipher,"{""notes"":""Preserve the historical name while retaining the authority's qualification about attribution."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.vernam_cipher""}"
r014.backend.record,1.0.0,ttp.concept.vigenere_cipher,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,vigenere_cipher,Vigenère cipher,cipher Vigenère,"[""ttp.concept.caesar_cipher""]",computer-science/cryptography/vigenere_cipher,"{""notes"":""Preserve the name and key-vector notation; the source uses a LaTeX accent macro."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""crypto.vigenere_cipher""}"
r014.backend.record,1.0.0,ttp.concept.web_of_trust,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,web_of_trust,web of trust,jejaring kepercayaan,[],computer-science/cryptography/web_of_trust,"{""notes"":""Decentralized identity--key certifications interpreted under the relying user's local policy and ownertrust assignments; signature validity alone is insufficient."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""pki.web_of_trust""}"
r014.backend.record,1.0.0,ttp.concept.weighted_mixture,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,weighted_mixture,weighted mixture,campuran berbobot,[],computer-science/cryptography/weighted_mixture,"{""notes"":""A mixture whose component shifts contribute according to their unequal multiplicities."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""stats.weighted_mixture""}"
r014.backend.record,1.0.0,ttp.concept.well_defined,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,well_defined,well-defined,terdefinisi dengan baik,"[""ttp.concept.equivalence_class"",""ttp.concept.binary_operation""]",mathematics/number-theory/well_defined,"{""path"":""qa/frozen-boundaries/boundary10/yaintt-id.tex"",""target_sha256"":""e2eb275565a11f04e44c4009a3dae2df7af1f8a7ea05b24ef7e30037ee2dc2a8""}"
r014.backend.record,1.0.0,ttp.concept.well_ordering_principle,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,well_ordering_principle,well-ordering principle,prinsip keterurutan baik,"[""ttp.concept.least_element"",""ttp.concept.natural_number""]",mathematics/number-theory/well_ordering_principle,"{""path"":""qa/frozen-boundaries/boundary3/yaintt-id.tex"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}"
r014.backend.record,1.0.0,ttp.concept.wilsons_theorem,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,wilsons_theorem,Wilson's Theorem,Teorema Wilson,"[""ttp.concept.prime"",""ttp.concept.modular_inverse""]",mathematics/number-theory/wilsons_theorem,"{""notes"":""Preserve the label `thm:wilsons`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""nt.wilsons_theorem""}"
r014.backend.record,1.0.0,ttp.concept.zero_product_property,concept,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,zero_product_property,zero-product property,sifat hasil kali nol,"[""ttp.concept.polynomial_mod_p""]",mathematics/number-theory/zero_product_property,"{""notes"":""In `\\ZZ/p\\ZZ` for prime `p`, a product is zero only if one factor is zero."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""terminology_id"":""algebra.zero_product_property""}"
