schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,order,concept_id,source_term,target_term,variants,rejected_forms,scope,register,evidence,examples
r014.backend.record,1.0.0,ttp.r014.term.047,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,47,ttp.concept.factor,factor,faktor,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""factor"",""target_text"":""faktor"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.048,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,48,ttp.concept.divisor,divisor,pembagi,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""divisor"",""target_text"":""pembagi"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.049,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,49,ttp.concept.multiple,multiple,kelipatan,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""multiple"",""target_text"":""kelipatan"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.050,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,50,ttp.concept.parity,even / odd,genap / ganjil,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""even / odd"",""target_text"":""genap / ganjil"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.051,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,51,ttp.concept.linear_combination,linear combination,kombinasi linear,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""linear combination"",""target_text"":""kombinasi linear"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.052,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,52,ttp.concept.division_algorithm,Division Algorithm,Algoritma Pembagian,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""Division Algorithm"",""target_text"":""Algoritma Pembagian"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.053,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,53,ttp.concept.quotient,quotient,hasil bagi,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""quotient"",""target_text"":""hasil bagi"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.054,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,54,ttp.concept.remainder,remainder,sisa pembagian,[],[],R014 Section 1.3 mathematical prose,formal textbook,"{""path"":""00_control/TERMINOLOGY.md"",""target_sha256"":""695c071582bdee94a297987c820195b31fe808c16dbb1c0f07559e2b2ed73666""}","[{""evidence_path"":""00_control/TERMINOLOGY.md"",""source_text"":""remainder"",""target_text"":""sisa pembagian"",""usage"":""canonical Section 1.3 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.055,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,55,ttp.concept.base,base,basis,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""base"",""target_text"":""basis"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.056,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,56,ttp.concept.base_representation,base-b representation,representasi basis b,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""base-b representation"",""target_text"":""representasi basis b"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.057,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,57,ttp.concept.digit,digit,digit,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""digit"",""target_text"":""digit"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.058,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,58,ttp.concept.binary_representation,binary representation,representasi biner,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""binary representation"",""target_text"":""representasi biner"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.059,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,59,ttp.concept.decimal,decimal,desimal,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""decimal"",""target_text"":""desimal"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.060,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,60,ttp.concept.octal,octal,oktal,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""octal"",""target_text"":""oktal"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.061,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,61,ttp.concept.hexadecimal,hexadecimal,heksadesimal,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""hexadecimal"",""target_text"":""heksadesimal"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.062,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,62,ttp.concept.hex,hex,heks,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""hex"",""target_text"":""heks"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.063,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,63,ttp.concept.sexagesimal,sexagesimal,seksagesimal,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""sexagesimal"",""target_text"":""seksagesimal"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.064,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,64,ttp.concept.bit,bit / binary digit,bit / digit biner,[],[],R014 Section 1.4 mathematical prose,formal textbook,"{""path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""target_sha256"":""6579069bd8ca959042eaeba5b743d5eb4a3ed3e58828e55a827a30f0b0066859""}","[{""evidence_path"":""qa/frozen-boundaries/boundary4/TERMINOLOGY.md"",""source_text"":""bit / binary digit"",""target_text"":""bit / digit biner"",""usage"":""canonical Section 1.4 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.065,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,65,ttp.concept.greatest_common_divisor,greatest common divisor (gcd),faktor persekutuan terbesar (FPB),[],[],R014 Section 1.5 mathematical prose,formal textbook,"{""evidence_sha256"":""c8b46c2a6e9fd96feae1ee03e4646f8dd18c387d07da3549c7ccf09b9de284ea"",""path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}","[{""evidence_path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""source_text"":""greatest common divisor (gcd)"",""target_text"":""faktor persekutuan terbesar (FPB)"",""usage"":""canonical Section 1.5 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.066,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,66,ttp.concept.common_divisor,common divisor,pembagi bersama,[],[],R014 Section 1.5 mathematical prose,formal textbook,"{""evidence_sha256"":""c8b46c2a6e9fd96feae1ee03e4646f8dd18c387d07da3549c7ccf09b9de284ea"",""path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}","[{""evidence_path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""source_text"":""common divisor"",""target_text"":""pembagi bersama"",""usage"":""canonical Section 1.5 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.067,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,67,ttp.concept.relatively_prime,relatively prime,relatif prima,[],[],R014 Section 1.5 mathematical prose,formal textbook,"{""evidence_sha256"":""c8b46c2a6e9fd96feae1ee03e4646f8dd18c387d07da3549c7ccf09b9de284ea"",""path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}","[{""evidence_path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""source_text"":""relatively prime"",""target_text"":""relatif prima"",""usage"":""canonical Section 1.5 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.068,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,68,ttp.concept.mutually_relatively_prime,mutually relatively prime,relatif prima secara bersama-sama,[],[],R014 Section 1.5 mathematical prose,formal textbook,"{""evidence_sha256"":""c8b46c2a6e9fd96feae1ee03e4646f8dd18c387d07da3549c7ccf09b9de284ea"",""path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}","[{""evidence_path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""source_text"":""mutually relatively prime"",""target_text"":""relatif prima secara bersama-sama"",""usage"":""canonical Section 1.5 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.069,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,69,ttp.concept.pairwise_relatively_prime,pairwise relatively prime,relatif prima berpasangan,[],[],R014 Section 1.5 mathematical prose,formal textbook,"{""evidence_sha256"":""c8b46c2a6e9fd96feae1ee03e4646f8dd18c387d07da3549c7ccf09b9de284ea"",""path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""target_sha256"":""a1e4f897c579852ae201e59f20538883cff4c07575a128ddfc24b6b19e2334d1""}","[{""evidence_path"":""qa/frozen-boundaries/boundary5/TERMINOLOGY.md"",""source_text"":""pairwise relatively prime"",""target_text"":""relatif prima berpasangan"",""usage"":""canonical Section 1.5 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.070,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,70,ttp.concept.euclidean_algorithm,Euclidean Algorithm,Algoritma Euklides,[],[],R014 Section 1.6 mathematical prose,formal textbook,"{""evidence_sha256"":""28262ecaee6f0153929e106b3659c7e73303b8280c6c4ff9f2fef0573fdfba18"",""path"":""qa/frozen-boundaries/boundary6/TERMINOLOGY.md"",""target_sha256"":""4f9ca62a4fd7a3e4c7c2629ce62ee33bda8e35202bd35850df339f211464116d""}","[{""evidence_path"":""qa/frozen-boundaries/boundary6/TERMINOLOGY.md"",""source_text"":""Euclidean Algorithm"",""target_text"":""Algoritma Euklides"",""usage"":""canonical Section 1.6 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.071,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,71,ttp.concept.extended_euclidean_algorithm,extended Euclidean Algorithm,Algoritma Euklides diperluas,[],[],R014 Section 1.6 mathematical prose,formal textbook,"{""evidence_sha256"":""28262ecaee6f0153929e106b3659c7e73303b8280c6c4ff9f2fef0573fdfba18"",""path"":""qa/frozen-boundaries/boundary6/TERMINOLOGY.md"",""target_sha256"":""4f9ca62a4fd7a3e4c7c2629ce62ee33bda8e35202bd35850df339f211464116d""}","[{""evidence_path"":""qa/frozen-boundaries/boundary6/TERMINOLOGY.md"",""source_text"":""extended Euclidean Algorithm"",""target_text"":""Algoritma Euklides diperluas"",""usage"":""canonical Section 1.6 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.072,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,72,ttp.concept.congruence,congruence / congruent,kongruensi / kongruen,[],[],R014 Chapter 2 introduction and Section 2.1 mathematical prose,formal textbook,"{""evidence_sha256"":""6107138281cbb3996e3b923688cf5007f30b0768cbda896e535a7b70443c15d6"",""path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""target_sha256"":""8557e99ec0cc12ece98cb3a28706676d21d8c0526f526034a3178742acee5a79""}","[{""evidence_path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""source_text"":""congruence / congruent"",""target_text"":""kongruensi / kongruen"",""usage"":""canonical Chapter 2 introduction and Section 2.1 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.073,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,73,ttp.concept.modulo,modulo,modulo,[],[],R014 Chapter 2 introduction and Section 2.1 mathematical prose,formal textbook,"{""evidence_sha256"":""6107138281cbb3996e3b923688cf5007f30b0768cbda896e535a7b70443c15d6"",""path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""target_sha256"":""8557e99ec0cc12ece98cb3a28706676d21d8c0526f526034a3178742acee5a79""}","[{""evidence_path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""source_text"":""modulo"",""target_text"":""modulo"",""usage"":""canonical Chapter 2 introduction and Section 2.1 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.074,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,74,ttp.concept.congruence_class,congruence class,kelas kongruensi,[],[],R014 Chapter 2 introduction and Section 2.1 mathematical prose,formal textbook,"{""evidence_sha256"":""6107138281cbb3996e3b923688cf5007f30b0768cbda896e535a7b70443c15d6"",""path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""target_sha256"":""8557e99ec0cc12ece98cb3a28706676d21d8c0526f526034a3178742acee5a79""}","[{""evidence_path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""source_text"":""congruence class"",""target_text"":""kelas kongruensi"",""usage"":""canonical Chapter 2 introduction and Section 2.1 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.075,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,75,ttp.concept.chinese_remainder_theorem,Chinese Remainder Theorem,Teorema Sisa Cina,[],[],R014 Chapter 2 introduction and Section 2.1 mathematical prose,formal textbook,"{""evidence_sha256"":""6107138281cbb3996e3b923688cf5007f30b0768cbda896e535a7b70443c15d6"",""path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""target_sha256"":""8557e99ec0cc12ece98cb3a28706676d21d8c0526f526034a3178742acee5a79""}","[{""evidence_path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""source_text"":""Chinese Remainder Theorem"",""target_text"":""Teorema Sisa Cina"",""usage"":""canonical Chapter 2 introduction and Section 2.1 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.076,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,76,ttp.concept.euclids_lemma,Euclid's Lemma,Lemma Euklides,[],[],R014 Chapter 2 introduction and Section 2.1 mathematical prose,formal textbook,"{""evidence_sha256"":""6107138281cbb3996e3b923688cf5007f30b0768cbda896e535a7b70443c15d6"",""path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""target_sha256"":""8557e99ec0cc12ece98cb3a28706676d21d8c0526f526034a3178742acee5a79""}","[{""evidence_path"":""qa/frozen-boundaries/boundary7/TERMINOLOGY.md"",""source_text"":""Euclid's Lemma"",""target_text"":""Lemma Euklides"",""usage"":""canonical Chapter 2 introduction and Section 2.1 term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.077,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,77,ttp.concept.linear_congruence,linear congruence,kongruensi linear,[],[],R014 Section 2.2 mathematical prose,formal textbook,"{""evidence_sha256"":""b24d7de653ee20a099dfd511d50f46641329589accf774bb0ce5ff5e74ba93d0"",""path"":""qa/frozen-boundaries/boundary8/TERMINOLOGY.md"",""target_sha256"":""f4e17c49e2dc2e871fc6595e11daa97c8ad55e1a4eba2005488e9e841e68e749""}","[{""evidence_path"":""qa/frozen-boundaries/boundary8/TERMINOLOGY.md"",""source_text"":""linear congruence"",""target_text"":""kongruensi linear"",""usage"":""canonical Section 2.2 term mapping""}]"
