schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,correction_type,authority_locator,source_text,target_text,rationale,evidence,upstream_report_disposition,affected_unit_ids,report_status
r014.backend.record,1.0.0,ttp.r014.correction.0098,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":693,""ledger_id"":""R014-ADV-0098"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":686}",Naive-exponentiation runtime equates unrelated variables,"The authority defines `d` as the digit length of multiplication operands, then
asserts `kp(d)=c_1e^{c_2d}p(d)` without relating exponent `k` to that `d`.
The target instead lets `D` be the maximum encoded input length, obtains the
valid bound `O(kp(D))`, and observes that a `D`-digit `k` can have order `10^D`,
which makes the naive algorithm exponential in input length.","The authority defines `d` as the digit length of multiplication operands, then
asserts `kp(d)=c_1e^{c_2d}p(d)` without relating exponent `k` to that `d`.
The target instead lets `D` be the maximum encoded input length, obtains the
valid bound `O(kp(D))`, and observes that a `D`-digit `k` can have order `10^D`,
which makes the naive algorithm exponential in input length.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0098"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.rsa""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0099,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":700,""ledger_id"":""R014-ADV-0099"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":694}",Factoring claim treats every large composite as hard,"The authority says larger composite integers are astronomically harder to
factor, although even integers and integers with small factors are trivial.
The target restricts the claim to RSA-style semiprimes formed from two large,
comparably sized primes and retains RSA-768 as the concrete historical example.","The authority says larger composite integers are astronomically harder to
factor, although even integers and integers with small factors are trivial.
The target restricts the claim to RSA-style semiprimes formed from two large,
comparably sized primes and retains RSA-768 as the concrete historical example.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0099"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.rsa""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0100,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":710,""ledger_id"":""R014-ADV-0100"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":701}",Generic public-key definition does not justify reverse-order signing,"The authority presents its basic digital-signature construction for a generic
public-key cryptosystem and asserts that encryption and decryption are inverses
in either order. The preceding asymmetric-system definition requires only
`d_{k_d}(e_{k_e}(m))=m`; it neither makes the private operation defined on
messages nor requires the reverse composition. The target states both domain
and reverse-identity conditions for every generated keypair and `m\in\Mm`, and
identifies RSA as the intended example.","The authority presents its basic digital-signature construction for a generic
public-key cryptosystem and asserts that encryption and decryption are inverses
in either order. The preceding asymmetric-system definition requires only
`d_{k_d}(e_{k_e}(m))=m`; it neither makes the private operation defined on
messages nor requires the reverse composition. The target states both domain
and reverse-identity conditions for every generated keypair and `m\in\Mm`, and
identifies RSA as the intended example.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0100"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.rsa""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0101,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":716,""ledger_id"":""R014-ADV-0101"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":711}",Collision resistance permits the same message twice,"The authority defines collision resistance using “two messages” `m_1,m_2` but
does not require them to be distinct, so the displayed equality is trivially
satisfied by `m_1=m_2`. The target adds the necessary condition `m_1\ne m_2`.","The authority defines collision resistance using “two messages” `m_1,m_2` but
does not require them to be distinct, so the displayed equality is trivially
satisfied by `m_1=m_2`. The target adds the necessary condition `m_1\ne m_2`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0101"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0102,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":723,""ledger_id"":""R014-ADV-0102"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":717}",RSA signature uses a transposed private-key subscript,"The authority writes the signature as `s=d_{d_k}(h(m))`, although the private
decryption/signing key is consistently named `k_d`. The target restores
`s=d_{k_d}(H_n(m))`, using the encoded representative defined for the RSA
message space.","The authority writes the signature as `s=d_{d_k}(h(m))`, although the private
decryption/signing key is consistently named `k_d`. The target restores
`s=d_{k_d}(H_n(m))`, using the encoded representative defined for the RSA
message space.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0102"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0103,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":730,""ledger_id"":""R014-ADV-0103"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":724}",Digital-signature prose contains several mechanical defects,"The authority omits the subject in `in that are hard`, writes `After, all`,
adds a stray article in `compute the h(m)`, repeats `here` in the feasibility
definition, and omits terminal punctuation after the infinite-collisions
sentence. The target renders the intended prose without those defects.","The authority omits the subject in `in that are hard`, writes `After, all`,
adds a stray article in `compute the h(m)`, repeats `here` in the feasibility
definition, and omits terminal punctuation after the infinite-collisions
sentence. The target renders the intended prose without those defects.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0103"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0104,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":737,""ledger_id"":""R014-ADV-0104"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":731}",Second-preimage exercise forgets to exclude the original input,"The authority asks for an input `m_1` having no second preimage, then formalizes
this as no `m_2` at all satisfying `h(m_2)=h(m_1)`. That formula is impossible
because `m_2=m_1` always works. The target states the intended condition
`m_2\ne m_1` explicitly.","The authority asks for an input `m_1` having no second preimage, then formalizes
this as no `m_2` at all satisfying `h(m_2)=h(m_1)`. That formula is impossible
because `m_2=m_1` always works. The target states the intended condition
`m_2\ne m_1` explicitly.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0104"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0105,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":745,""ledger_id"":""R014-ADV-0105"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":738}",RSA signature applies modular arithmetic to an unencoded bit string,"The authority applies the RSA private operation directly to bit-string hash
output, omits reduction modulo `n` in its signing table, and never maps the
digest into the RSA message space. The target defines an agreed encoded
representative `H_n(m)\in\{0,\dots,n-1\}`, uses modular exponentiation in both
directions, and labels the diagram schematic rather than deployment-ready.","The authority applies the RSA private operation directly to bit-string hash
output, omits reduction modulo `n` in its signing table, and never maps the
digest into the RSA message space. The target defines an agreed encoded
representative `H_n(m)\in\{0,\dots,n-1\}`, uses modular exponentiation in both
directions, and labels the diagram schematic rather than deployment-ready.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0105"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0106,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":755,""ledger_id"":""R014-ADV-0106"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":746}",Signature verification is mistaken for sender identity and freshness,"The authority concludes that a valid signed pair proves the network sender had
the private key. Verification alone establishes only algebraic consistency of
the pair with the public key. Attributing its creation to the named signer also
requires an unforgeable signature scheme, an uncompromised private key, and a
trusted identity--key binding. Even under those assumptions, verification does
not identify the network sender or establish message freshness: anyone can
forward or replay an old pair. The target states those limits.","The authority concludes that a valid signed pair proves the network sender had
the private key. Verification alone establishes only algebraic consistency of
the pair with the public key. Attributing its creation to the named signer also
requires an unforgeable signature scheme, an uncompromised private key, and a
trusted identity--key binding. Even under those assumptions, verification does
not identify the network sender or establish message freshness: anyone can
forward or replay an old pair. The target states those limits.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0106"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0107,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":762,""ledger_id"":""R014-ADV-0107"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":756}",Preimage resistance lacks a challenge distribution,"The authority says only “given a hash value `t`,” which lets an adversary choose
a digest with a known preimage or an unreachable target. The target defines the
challenge as `t=h(M)` for a randomly sampled hidden input under a specified
distribution, then asks the adversary to recover any preimage.","The authority says only “given a hash value `t`,” which lets an adversary choose
a digest with a known preimage or an unreachable target. The target defines the
challenge as `t=h(M)` for a randomly sampled hidden input under a specified
distribution, then asks the adversary to recover any preimage.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0107"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.digital-signatures""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0108,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":769,""ledger_id"":""R014-ADV-0108"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":763}",Certificate definition signs a bare key without an identity binding,"The authority describes a digital certificate as a CA signature on the public
key itself. A bare signed key does not state whose identity is being certified.
The target defines the certificate as a signed, structured statement binding an
identified subject to a public key and necessary metadata.","The authority describes a digital certificate as a CA signature on the public
key itself. A bare signed key does not state whose identity is being certified.
The target defines the certificate as a signed, structured statement binding an
identified subject to a public key and necessary metadata.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0108"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.mitm-certificates-trust""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0109,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":779,""ledger_id"":""R014-ADV-0109"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":770}",Web-of-trust advice rewards unverified edges and hearsay signing,"The authority says usefulness requires as many people and connections as
possible, then suggests signing a stranger's key because a trusted acquaintance
vouches for that person. Trust depends on directly verified identity--key
certifications plus the relying user's local policy and judgment of each
certifier as an introducer (`ownertrust`), not raw graph density or signature
validity alone. A signer must directly verify the claimed identity--key binding.
The target states all of these requirements.","The authority says usefulness requires as many people and connections as
possible, then suggests signing a stranger's key because a trusted acquaintance
vouches for that person. Trust depends on directly verified identity--key
certifications plus the relying user's local policy and judgment of each
certifier as an introducer (`ownertrust`), not raw graph density or signature
validity alone. A signer must directly verify the claimed identity--key binding.
The target states all of these requirements.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0109"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.mitm-certificates-trust""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0110,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":787,""ledger_id"":""R014-ADV-0110"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":780}",Key-fingerprint advice recommends broken MD5 and has a missing preposition,"The authority recommends checking an `md5` key fingerprint and ends with the
malformed phrase `second md5 pre-image the fingerprint`. MD5 has lacked
collision resistance since the source's own 2004 example and is unsuitable for
new key-fingerprint verification. The target requires the full fingerprint
under the current key format and explicitly rejects MD5 for this purpose.","The authority recommends checking an `md5` key fingerprint and ends with the
malformed phrase `second md5 pre-image the fingerprint`. MD5 has lacked
collision resistance since the source's own 2004 example and is unsuitable for
new key-fingerprint verification. The target requires the full fingerprint
under the current key format and explicitly rejects MD5 for this purpose.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0110"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.mitm-certificates-trust""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0111,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":794,""ledger_id"":""R014-ADV-0111"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":788}",Subgroup-order divisibility is attributed to Euler instead of Lagrange,"The authority says the order of `\left<a\right>` divides the order of the
ambient unit group “from Euler's Theorem.” This is the Lagrange-theorem result
already proved as Theorem `thm:orddividesphi`. The target restores that theorem
name and cross-reference.","The authority says the order of `\left<a\right>` divides the order of the
ambient unit group “from Euler's Theorem.” This is the Lagrange-theorem result
already proved as Theorem `thm:orddividesphi`. The target restores that theorem
name and cross-reference.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0111"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0112,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":800,""ledger_id"":""R014-ADV-0112"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":795}",Chapter observations drop the unit-group star,"Two bullets discuss large cyclic subgroups in `\ZZ/n\ZZ`, although all rows and
the surrounding argument concern the multiplicative unit group
`(\ZZ/n\ZZ)^*`. The target restores the starred group in both bullets.","Two bullets discuss large cyclic subgroups in `\ZZ/n\ZZ`, although all rows and
the surrounding argument concern the multiplicative unit group
`(\ZZ/n\ZZ)^*`. The target restores the starred group in both bullets.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0112"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0113,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":806,""ledger_id"":""R014-ADV-0113"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":801}",Order-of-a-power theorem drops the macro and modulus,"The authority states `ord_n(a^k)` without the command backslash and then sets
`r=\ord(a^k)` and `s=\ord(a)`, dropping the modulus that defines both orders.
The target consistently writes `\ord_n(a^k)` and `\ord_n(a)`.","The authority states `ord_n(a^k)` without the command backslash and then sets
`r=\ord(a^k)` and `s=\ord(a)`, dropping the modulus that defines both orders.
The target consistently writes `\ord_n(a^k)` and `\ord_n(a)`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0113"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0114,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":813,""ledger_id"":""R014-ADV-0114"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":807}",Congruence in the order-of-a-power proof is printed as equality,"The authority writes
`(a^k)^{s/g}=(a^s)^{k/g}=1^{k/g}\equiv1\pmod n`. From the definition of
`s=\ord_n(a)`, only `a^s\equiv1\pmod n` is known, not literal equality.
The target changes the second equality to a congruence.","The authority writes
`(a^k)^{s/g}=(a^s)^{k/g}=1^{k/g}\equiv1\pmod n`. From the definition of
`s=\ord_n(a)`, only `a^s\equiv1\pmod n` is known, not literal equality.
The target changes the second equality to a congruence.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0114"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0115,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":820,""ledger_id"":""R014-ADV-0115"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":814}",Exercise applies relative primality to residue-class objects,"The authority declares `a,b\in\ZZ/n\ZZ` and then says those residue classes
are relatively prime to the integer `n`. The target states the intended typed
hypotheses as `a,b\in\ZZ` with `\gcd(a,n)=\gcd(b,n)=1`, under which every
displayed multiplicative order is defined.","The authority declares `a,b\in\ZZ/n\ZZ` and then says those residue classes
are relatively prime to the integer `n`. The target states the intended typed
hypotheses as `a,b\in\ZZ` with `\gcd(a,n)=\gcd(b,n)=1`, under which every
displayed multiplicative order is defined.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0115"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0116,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":828,""ledger_id"":""R014-ADV-0116"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":821}",Widely distributed CA keys are treated as inherently trusted,"The authority treats broad distribution of a CA verification key as a basis
for trust. Distribution alone permits the same key-substitution attack the
section is meant to prevent. The target requires an independently authenticated
trust anchor or a validated certification path ending at such an anchor, and
describes distribution as PKI machinery rather than a source of trust.","The authority treats broad distribution of a CA verification key as a basis
for trust. Distribution alone permits the same key-substitution attack the
section is meant to prevent. The target requires an independently authenticated
trust anchor or a validated certification path ending at such an anchor, and
describes distribution as PKI machinery rather than a source of trust.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0116"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.chap.ieqdl""]",not_sent
